epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
170,35371.9,0.21385,0.14553,0.80888,0.9996,0.95598,0.97746,0.97279,0.15583,0.09908,0.79608,0.0033076,0.0033076,0.0033076
171,35540.2,0.21211,0.14502,0.80931,0.9996,0.96178,0.98044,0.97631,0.15228,0.09679,0.79557,0.003268,0.003268,0.003268
172,35621.4,0.21117,0.14422,0.80816,0.9996,0.96139,0.98031,0.9758,0.15376,0.09863,0.79545,0.0032284,0.0032284,0.0032284
173,35787.9,0.21217,0.14539,0.80719,0.9996,0.95792,0.9785,0.9741,0.1539,0.09823,0.79577,0.0031888,0.0031888,0.0031888
174,35962.3,0.21243,0.14448,0.8081,0.9996,0.96409,0.98145,0.97669,0.15327,0.09764,0.79594,0.0031492,0.0031492,0.0031492
175,36135.8,0.20645,0.14284,0.80715,0.9996,0.96178,0.98042,0.97583,0.15336,0.09761,0.79588,0.0031096,0.0031096,0.0031096
176,36341.6,0.20901,0.14308,0.80514,0.9996,0.96332,0.98106,0.97684,0.15399,0.09763,0.79536,0.00307,0.00307,0.00307
177,36518.5,0.21013,0.14316,0.80832,0.9996,0.96255,0.98077,0.97669,0.15257,0.0973,0.7948,0.0030304,0.0030304,0.0030304
178,36693.5,0.20936,0.14458,0.80357,0.9996,0.96332,0.98104,0.97678,0.15342,0.10009,0.79482,0.0029908,0.0029908,0.0029908
179,36875.6,0.20791,0.14466,0.80589,0.9996,0.96564,0.98209,0.97785,0.15313,0.10017,0.79465,0.0029512,0.0029512,0.0029512
